time,nod1,nod2,u2_mean,v2_mean,trend,total,total_nodal,total_wind,rate_slr
1966,1.035622842468623,0.4140546534164067,6.011222614954656,0.5802699238099805,-3.0370687321510443,5.004101302498621,1.4496774958850296,6.591492538764637,1.6039068878892837
1967,0.779623296734598,0.6287793445665012,11.54969768411079,1.5813976100598153,-2.8773242937002834,11.66217364177142,1.408402641301099,13.131095294170605,1.5894276992702028
1968,0.4356235308341771,0.7725303731930516,3.3886882616236997,0.3501984563105153,-2.719183192297004,2.22785742966444,1.2081539040272287,3.738886717934215,1.572294982492739
1969,0.04245262448215972,0.8290817975864319,1.166121393608259,0.544640218793461,-2.5628652972017356,0.019430737268575804,0.8715344220685916,1.7107616124017202,1.5536735811029168
1970,-0.3555101349567467,0.7920503582696794,5.788622632670191,0.536706165610029,-2.4084484760764204,4.353420545516732,0.4365402233129327,6.32532879828022,1.536857952387991
1971,-0.7133445782221705,0.6656159903814732,3.198946201848708,0.468118676841891,-2.2554937067241374,1.3638425841257642,-0.04772858784069722,3.667064878690599,1.5253006047289985
1972,-0.9906600321231376,0.464050012207661,0.2139759670031091,0.9820823526506143,-2.1033883551306207,-1.433940055392374,-0.5266100199154766,1.1960583196537233,1.5208848243109607
1973,-1.1561544292367756,0.21010424572642358,8.444651682862311,0.08391529878647894,-1.9513167418619453,5.631200056276493,-0.946050183510352,8.52856698164879,1.5248115925118033
1974,-1.191147538426706,-0.06755710231742079,8.363338068396832,1.3818564188338154,-1.79842603662826,6.68806380985826,-1.258704640744127,9.745194487230647,1.5362363638103338
1975,-1.0916895016962314,-0.3375929215929008,5.043133241467168,0.6897339975645612,-1.6440694690998785,2.6595153466427184,-1.4292824232891321,5.732867239031729,1.553701941859218
1976,-0.8690066756284066,-0.5695228356815769,2.1662111942587816,0.11805475215229311,-1.4876856482564165,-0.6419492131553254,-1.4385295113099836,2.284265946411075,1.5768071431938102
1977,-0.5482344529229122,-0.7371676839702884,6.0576975361184076,0.8529075200750714,-1.3287080404611165,4.296494878839162,-1.2854021368932007,6.910605056193479,1.6055085810990999
1978,-0.16558009718972774,-0.8216045024827664,7.113400107115284,0.5050140000845834,-1.1665839320365965,5.464645575490777,-0.9871845996724942,7.618414107199867,1.638769737734187
1979,0.23576416310237477,-0.813302459277008,4.420326297306046,1.0502718756256926,-1.000954092914279,3.892105783842826,-0.5775382961746331,5.470598172931738,1.6749888905213306
1980,0.6104964707408557,-0.7131986500414011,5.153386237424465,0.3725743647408454,-0.8315861539323304,4.5916722689324345,-0.10270217930054548,5.525960602165311,1.713362563230647
1981,0.9163188008799187,-0.5325923231297671,7.659962700444729,0.528196207233111,-0.6582815802681496,7.91360380515984,0.38372647775015156,8.18815890767784,1.7536912248130396
1982,1.1187113636457127,-0.29186947341711317,4.329827029836304,1.369516491753875,-0.48084790896972246,6.045337502849056,0.8268418902285994,5.699343521590179,1.7980690542624296
1983,1.1948290360691962,-0.01820176683815995,12.017965394258379,0.8756015810086323,-0.29866776941566375,13.771526475082384,1.1766272692310362,12.893566975267012,1.8506929387562507
1984,1.1360800123899764,0.2575204697886906,5.314192117877511,1.018462390644013,-0.11070932121847232,7.615545669481718,1.393600482178667,6.332654508521523,1.913323343572955
1985,0.949095606782459,0.5041750039319433,6.411476923200135,0.8052049281097374,0.08399689929892729,8.753949361323203,1.4532706107144022,7.216681851309873,1.9851416042860746
1986,0.6549817417223619,0.6939206289466013,4.856189878160309,1.1548756093450026,0.2863189996387426,7.646286857813018,1.3489023706689633,6.011065487505311,2.0642318595951634
1987,0.28693661047518104,0.8053397488644103,3.6934346512667835,0.6079790455770621,0.49684327121796,5.890533327401398,1.0922763593395914,4.301413696843846,2.147133817267202
1988,-0.11349657921172995,0.8258558961470339,9.300461086863523,0.883946178911811,0.715745763092183,11.612512345802822,0.712359316935304,10.184407265775334,2.2316135209634775
1989,-0.5011188075015253,0.7531533043398256,7.103464231455294,0.9771579125014346,0.9431659754106555,9.275822616205685,0.25203449683830037,8.08062214395673,2.3174574603141047
1990,-0.8321770957777636,0.5954383009249227,12.236080051457844,1.8396665080191317,1.1792372551550039,15.018245019779139,-0.23673879485284088,14.075746559476976,2.404434063443703
1991,-1.0693031376054984,0.3705130155746691,4.27962020841315,0.3574402649522648,1.424052788099396,5.362323139433982,-0.6987901220308294,4.637060473365415,2.4918893202940384
1992,-1.185731257849785,0.10376595927214785,6.498040952623604,0.6983635081572003,1.6776151192138116,7.792054281416979,-1.0819652985776371,7.196404460780804,2.578902247848216
1993,-1.1683195965149433,-0.1746937116994997,6.8760349195510075,0.6079369061726607,1.9398332376690393,8.080791755178264,-1.343013308214443,7.4839718257236685,2.663841194932204
1994,-1.0190335002463888,-0.4334347760625119,8.90110178509727,1.1574396663135627,2.2103833582002523,10.816456533302183,-1.4524682763089007,10.058541451410832,2.745629838808119
1995,-0.7547236832216531,-0.6432517563441031,6.0637681640164685,0.5130410639484269,2.488959205430663,7.667792993829802,-1.3979754395657562,6.576809227964896,2.825430631341308
1996,-0.40522419758840195,-0.7804614961573891,-1.3782558613359044,0.3586513535312496,2.775469484468514,0.5701792829180681,-1.1856856937457911,-1.0196045078046547,2.904461442172359
1997,-0.00998490562318336,-0.8295764037858108,5.277315472178672,0.8236055393040548,3.069851493865135,8.331211195938867,-0.8395613094089941,6.100921011482726,2.982397574969262
1998,0.38638143564502697,-0.7850526188767388,10.02324526386268,1.037983836618336,3.3719489994623664,14.03450691671167,-0.39867118323171186,11.061229100481016,3.0585995690099477
1999,0.7391348531494345,-0.6519157773892962,7.502014985328868,1.0478674662016685,3.6815714076671244,12.3186729349578,0.08721907576013832,8.549882451530536,3.1326783753696197
2000,1.0084581960495609,-0.44519374138484225,8.744376155240415,2.283433168977922,3.9984846745362903,15.589558453419347,0.5632644546647186,11.027809324218337,3.204431081414072
