time,nod1,nod2,trend,total,total_nodal,rate_slr
1960,-1.1721531096250677,0.06355409186791046,1.5838604569095749,0.4752614391524177,-1.1085990177571572,1.9376590553000317
1961,-0.8089162775815923,0.0874725939548237,1.7786659765126727,1.0572222928859039,-0.7214436836267687,1.9560907778849923
1962,-0.3543727711204661,0.10151760001001087,1.9750786124865733,1.7222234413761182,-0.25285517111045525,1.9724582027213566
1963,0.1401706712201966,0.10410377564150142,2.173157617056944,2.417432063918642,0.24427444686169802,1.989388305848765
1964,0.6188923057981798,0.09493920547694361,2.3729562736563263,3.08678778493145,0.7138315112751233,2.0063110150002483
1965,1.0277562804041538,0.07505834320132872,2.5744198200569937,3.677234443662476,1.1028146236054825,2.022020818020547
1966,1.320611947752292,0.046705247278121045,2.7773604372604357,4.144677632290849,1.367317195030413,2.034350523721866
1967,1.4644031340320347,0.01308028215780833,2.981289924801367,4.45877334099121,1.4774834161898431,2.042434800787498
1968,1.442899364726261,-0.022021123846899308,3.1858473974179353,4.606725638297297,1.4208782408793617,2.049643335640172
1969,1.2585278844301966,-0.05463688870292049,3.3912185919294013,4.595109587656678,1.203890995727276,2.0594360281027613
1970,0.932099680868837,-0.0810854978887575,3.5977346030384876,4.448748786018567,0.8510141829800795,2.0732987886813103
1971,0.5004604382363755,-0.09838155648202085,3.8058783496656634,4.207957231420018,0.4020788817543547,2.0919569979709696
1972,0.01233156922431085,-0.10457276653241439,4.0161260026326815,3.923884805324578,-0.09224119730810354,2.1142393055578435
1973,-0.47718922946876996,-0.09896029329524411,4.228726210777232,3.6525766880132178,-0.5761495227640141,2.1385853671856836
1974,-0.9128471466520645,-0.08217764641884615,4.443843076069818,3.4488182829989076,-0.9950247930709106,2.164170455736514
1975,-1.24546716050422,-0.0561191723475651,4.661560301924535,3.3599739690727497,-1.3015863328517852,2.1903683307419497
1976,-1.4375046843340094,-0.02372622938236399,4.881916742218208,3.420685828501835,-1.4612309137163733,2.2164205224535394
1977,-1.467283423387287,0.011344819044939163,5.104844406415243,3.6489058020728953,-1.4559386043423477,2.241425839273612
1978,-1.3314420933053803,0.04513531752217788,5.3302019100729305,4.043895134289728,-1.2863067757832025,2.2639119486772685
1979,-1.0453138261342052,0.07383115310790479,5.557626796150696,4.586144123124396,-0.9714826730263004,2.282072893382252
1980,-0.6411954383136343,0.09419327450647598,5.786616488749381,5.239614324942223,-0.5470021638071584,2.2949927652982094
1981,-0.1647019175569175,0.10392330098243244,6.016625349210338,5.9558467326358535,-0.06077861657448505,2.3024319218469547
1982,0.3303823829616955,0.10192295279516748,6.247102873118772,6.679408208875635,0.432305335756863,2.307160816397138
1983,0.7881746700662645,0.08841801986351251,6.478057512489766,7.354650202419543,0.876592689929777,2.3146574628761263
1984,1.1570014981011578,0.06493287565898347,6.710034365693997,7.931968739454138,1.2219343737601414,2.3285388529971085
1985,1.3952314250529212,0.03411841307984849,6.943765283089188,8.373115121221957,1.4293498381327696,2.3506687778854207
1986,1.475974174412647,-0.0005471759026792376,7.180168121271081,8.655595119781049,1.475426998509968,2.3800671481176705
1987,1.390115883433729,-0.03515100223636463,7.419778712712722,8.774743593910086,1.3549648811973645,2.4119875622589104
1988,1.1473478332014055,-0.06578714834701714,7.662565633722863,8.744126318577251,1.0815606848543884,2.443463665513317
1989,0.7750725422900847,-0.08899754978982187,7.908471445815385,8.594546438315648,0.6860749925002628,2.474531777133784
1990,0.31531069902439673,-0.10216232534051034,8.15747198914962,8.370620362833506,0.2131483736838864,2.5060801215160833
1991,-0.1800419366806571,-0.10379549689689634,8.409687470118602,8.125850036541049,-0.2838374335775534,2.5404025162082
1992,-0.6550722832321536,-0.09371271971564873,8.66555249239126,7.916767489443457,-0.7487850029478024,2.578680962701876
1993,-1.0561611436957128,-0.0730520903820735,8.925423662658977,7.79621042858119,-1.1292132340777863,2.618835839719953
1994,-1.3380354891932638,-0.04414568380689492,9.18931966033525,7.8071384873350915,-1.3821811730001587,2.6594930939797212
1995,-1.4688786660063542,-0.010256319551161875,9.457322281454921,7.978187295897405,-1.479134985557516,2.7031307744616484
1996,-1.4339217101814319,0.024790729938426372,9.72994581522758,8.320814834984574,-1.4091309802430054,2.751660952292543
1997,-1.2371103988929664,0.05703951813720324,10.00765447191343,8.827583591157666,-1.1800708807557632,2.801541364097968
1998,-0.9006598696274383,0.08284995312708698,10.290254088047174,9.472444171546822,-0.8178099165003513,2.8488799442624924
1999,-0.46254707968522146,0.09930867409495994,10.577430460765928,10.214192055175667,-0.36323840559026155,2.894959724116326
2000,0.027775854592227547,0.10455789783334675,10.86924603287044,11.001579785296013,0.1323337524255743,2.942619744338355
2001,0.5149635807125372,0.09800511659316437,11.1659544096336,11.7789231069393,0.6129686973057016,2.9949152653764166
2002,0.9440246337713902,0.08038997757871486,11.468229085945723,12.492643697295827,1.0244146113501051,3.0548596971365516
2003,1.2665286150209023,0.0537007950412858,11.77692634906091,13.097155759123098,1.320229410062188,3.1231147716802
2004,1.44607278807112,0.020950118694555677,12.092852040281763,13.559874947047438,1.4670229067656757,3.199149659720417
2005,1.4623910489918632,-0.014165308763839382,12.416756281004993,13.864982021233017,1.4482257402280239,3.2809505796094385
2006,1.3136414690468148,-0.04768182262490617,12.74904215620365,14.015001802625559,1.2659596464219085,3.365561504236343
2007,1.0166142029679452,-0.07581623604528384,13.089868581852262,14.030666548774922,0.9407979669226614,3.4513831637493464
2008,0.6048362950596549,-0.09539286842946491,13.43931878895352,13.94876221558371,0.5094434266301899,3.537697461763525
2009,0.1247873037283711,-0.10420200135684785,13.797408074204967,13.81799337657649,0.020585302371523256,3.6232261061277704
2010,-0.36934709301352836,-0.10124930123025613,14.163964010179074,13.693367615935289,-0.4705963942437845,3.7060229236920783
2011,-0.8217913226719865,-0.08686805498751436,14.538612658943382,13.629953281283882,-0.9086593776595009,3.7839089112659696
2012,-1.1814756032257139,-0.0626815502355074,14.920745792432268,13.676588638971046,-1.2441571534612212,3.854240144455492
2013,-1.4078004605290495,-0.03141984616070093,15.30946068783448,13.87024038114473,-1.4392203066897504,3.9146969879150895
2014,-1.4752194064828892,0.003388382743874984,15.703685190015285,14.231854166276271,-1.4718310237390142,3.9632339547555695
2015,-1.3761225067610348,0.03781414690077351,16.102107478785594,14.763799118925334,-1.3383083598602612,3.9992961150843165
2016,-1.1216953544952668,0.06797162755894878,16.50354441303215,15.44982068609583,-1.053723726936318,4.025029576541357
2017,-0.7406564929993549,0.09045678978422324,16.907113394093866,16.256913690878733,-0.6501997032151317,4.042627941174928
2018,-0.2760158013316056,0.1027316139527748,17.312070001267134,17.138785813888305,-0.17328418737883078,4.054062714471556
2019,0.2197802590742513,0.1034105754992645,17.717925936988177,18.041116771561693,0.32319083457351583,4.060954160272683
2020,0.6907685549253945,0.09241703642964331,18.12426083332167,18.90744642467671,0.7831855913550377,4.064092393330991
2021,1.0837861370073831,0.07099189585837665,18.530744415654375,19.685522448520135,1.1547780328657598,
