time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1922,2.462633670204817,0.29193548556679955,3.5158547878398143,-1.0532211176349975,0.46301036995505507,-0.536119573967417,0.8280550595342167,0.4393079106378693
1923,5.648282291042399,0.7652119809164089,3.52198213891356,2.126300152128839,0.29628869292071486,-0.5256978295230798,1.2909098104394885,0.39861703700246165
1924,2.0437099609853386,-1.1724456614306773,3.5280246066509005,-1.4843146456655618,0.15023766320330276,-0.5155002099102934,-0.6569454515203839,0.35545743126053775
1925,5.087726578083021,0.9725243682007775,3.5339820227006262,1.5537445553823952,0.03537107196391738,-0.5055200769816185,1.478044445182396,0.3055708958063371
1926,2.1195017814830575,-0.653221335068653,3.539854218711535,-1.4203524372284777,-0.048272363423103724,-0.4957507925896053,-0.15747054247904768,0.25534872738026265
1927,4.2298061305539685,-0.571752925140098,3.5456410263324183,0.6841651042215502,-0.10387241777644096,-0.4861857185868144,-0.08556720655328359,0.20433854267576315
1928,3.9856171678237997,-0.05242797390860308,3.5513422772120684,0.4342748906117313,-0.14290367147229435,-0.47681821682580283,0.42439024291719973,0.14786313387446567
1929,1.922970517054946,-1.0643997078587566,3.5569578029992774,-1.6339872859443314,-0.1828198125642655,-0.4676416491591307,-0.596758058699626,0.0812834121075091
1930,3.2379557684487184,-0.7636885745617734,3.562487435342842,-0.3245316668941238,-0.22146649471416605,-0.458649377439349,-0.3050391971224244,0.013188598886491012
1931,3.6747134558577415,-0.5205851790247689,3.5679310058915545,0.10678244996618691,-0.2555372376953559,-0.44983476351901797,-0.0707504155057509,-0.05170566617449775
1932,3.9532648242912143,0.46795982750669707,3.573288346294207,0.3799764779970074,-0.28437187874245723,-0.44119116925069457,0.9091509967573916,-0.11947231216463394
1933,-0.022544529439337803,-2.220139224035729,3.5785592881995916,-3.601103817638929,-0.3107969052635288,-0.4327119564869387,-1.7874272675487903,-0.19780552129471896
1934,3.6164207531476573,0.4021448738319705,3.583743663256505,0.03267708989115237,-0.3436039643325053,-0.4243904870803019,0.8265353609122724,-0.2862964689330172
1935,4.618455190315413,0.017443419815853393,3.588841303113739,1.0296138872016742,-0.3607873541907578,-0.41622012288334403,0.43366354269919744,-0.3656912873517468
1936,3.00185339200294,-0.8654140285213353,3.593852039420086,-0.5919986474171459,-0.34527401624629445,-0.4081942257486222,-0.4572198027727131,-0.4259133952340815
1937,1.9536410605842034,-2.631820721173094,3.5987757038243386,-1.6451346432401353,-0.2894898290504386,-0.4003061575286961,-2.231514563644398,-0.4664806862754242
1938,5.211057778541058,1.0748598604314359,3.603612127975293,1.6074456505657646,-0.21082736338555694,-0.39254928007611756,1.4674091405075536,-0.49993897948220656
1939,2.127000375095755,-1.482244478250001,3.6083611435217406,-1.4813607684259855,-0.14007063611170978,-0.38491695524344627,-1.097327523006555,-0.5373775524917185
1940,3.6339090738242597,-1.4828104931406356,3.613022582112475,0.020886491711784583,-0.09060278477688657,-0.37740254488323943,-1.1054079482573962,-0.5681093054172047
1941,2.6312686487997534,-1.9895447575822394,3.617596275396288,-0.9863276265965344,-0.06339073917837174,-0.36999941084805643,-1.619545346734183,-0.5758797201528534
1942,1.812906416739078,-1.8909701198473556,3.6220820550219752,-1.8091756382828972,-0.05416468656313365,-0.36270091499044954,-1.528269204856906,-0.5549133516954854
1943,5.888026892943446,1.3297174985309264,3.6264797526383292,2.261547140305117,-0.061905636912984986,-0.3555004191629783,1.6852179176939046,-0.5089318185373066
1944,6.510272649591542,-0.21977970991258847,3.630789199894143,2.879483449697399,-0.0712369773737786,-0.34839128521819984,0.12861157530561138,-0.4328525408572387
1945,4.448651574410987,-0.5406472623713823,3.635010228438208,0.8136413459727789,-0.07853798059532557,-0.34136687500867346,-0.1992803873627088,-0.3373112332262094
1946,4.078990434080782,-1.410649883636274,3.6391426699193214,0.43984776416146065,-0.09011761357468413,-0.3344205503869516,-1.0762293332493225,-0.2398906892136838
1947,0.8014573036418589,-1.8513113431753845,3.6431863559862743,-2.8417290523444154,-0.11551005515739075,-0.3275456732055938,-1.5237656699697908,-0.15193586579919618
1948,3.2189629003415874,0.872377466880554,3.64714111828786,-0.42817821794627253,-0.16388545749324454,-0.32073560531715706,1.193113072197711,-0.07470688298890076
1949,3.5711021289830853,0.7536401209295864,3.6510067884728703,-0.07990465948978498,-0.2458405771280943,-0.31398370857420066,1.0676238295037872,-0.014392960985610126
1950,4.457559975990597,0.1549496462964797,3.6547831981901013,0.8027767778004953,-0.35625058634531753,-0.3072833448292773,0.462232991125757,0.021856744564489376
1951,2.086012882396757,-0.41336013792049797,3.658470179088345,-1.5724572966915877,-0.4919018988053447,-0.30062787593494633,-0.11273226198555164,0.03184466189484233
1952,2.9569686268766704,0.0467729678140212,3.662067562816395,-0.7050989359397244,-0.6315440660641143,-0.2940106637437647,0.3407836315577859,0.022043517173360717
1953,2.535746075741105,-0.4384713553542532,3.665575181023043,-1.1298291052819378,-0.7353239581187939,-0.28742507010829177,-0.15104628524596142,0.004254259417132412
1954,7.595163519435577,-0.13441594823674527,3.668992865357084,3.9261706540784926,-0.7929726500878729,-0.2808644568810803,0.14644850864433503,-0.023574444298425954
1955,2.7133132086003253,-0.4160185322114861,3.6723204474673112,-0.9590072388669859,-0.8288609758711298,-0.27432218591468943,-0.14169634629679667,-0.06590876235758554
1956,2.3467800533721834,-0.8576988869639574,3.6755577590025177,-1.3287777056303343,-0.8677065237332731,-0.26779161906167637,-0.589907267902281,-0.11204493112008276
1957,2.962885921093167,0.47951088355499244,3.6787046316114953,-0.7158187105183282,-0.9059122717052487,-0.2612661181746004,0.7407770017295928,-0.14876502127081506
1958,2.963011913131068,-0.8157386916298583,3.681760896943039,-0.7187489838119712,-0.9174915429091176,-0.2547390451060141,-0.5609996465238443,-0.1724563138355579
1959,0.5811733039929317,-1.3782823811876976,3.6847263866459423,-3.1035530826530104,-0.8910005601278188,-0.2482037617084769,-1.1300786194792207,-0.18477394963160554
1960,1.8182303655202603,-2.8315878498023683,3.6876009323689973,-1.869370566848737,-0.8401406267089522,-0.24165362983454577,-2.5899342199678226,-0.1965194145729123
1961,4.799796254110116,1.3439008920166953,3.690384365760997,1.1094118883491189,-0.7856410756174065,-0.23508201133678008,1.5789829033534755,-0.21553184206977222
1962,4.277774987773624,0.28462437250749745,3.693076518470736,0.5846984693028876,-0.7232403185872538,-0.22848226806773245,0.5131066405752299,-0.236099301479105
1963,1.1314744154642937,-1.7195303469297483,3.6956772221470073,-2.5642028066827134,-0.6681048001855443,-0.22184776187996225,-1.4976825850497861,-0.2542042389938713
1964,1.2962205872470156,-0.02657624931231726,3.6981863084386037,-2.401965721191588,-0.6329586746238837,-0.2151718546260265,0.18859560531370925,-0.2702804629219809
1965,4.226952831779907,0.01700019982790443,3.7006036089943186,0.5263492227855884,-0.6031891109215606,-0.2084479081584823,0.22544810798638673,-0.2765040588676267
1966,5.017971901421254,-0.9329638952811933,3.7029289554629448,1.3150429459583095,-0.5642577423294433,-0.20166928432988895,-0.7312946109513043,-0.2673685951675172
1967,7.816786150707396,1.7813128390344468,3.7051621794932763,4.1116239712141205,-0.5246051583086319,-0.19482934499279914,1.976142184027246,-0.24342049837956808
1968,2.6262329358759207,-0.9817448064837148,3.7073031127341065,-1.0810701768581858,-0.5021778084371616,-0.18792145199977212,-0.7938233544839426,-0.22168645153046249
1969,1.4890551678319834,-2.4242856503287644,3.709351586834228,-2.2202964190022447,-0.49468474616924046,-0.180938967203365,-2.2433466831253996,-0.2092586903774628
1970,5.677322699944785,-0.2968525759205983,3.7113074334424336,1.9660152665023514,-0.4782251678232467,-0.17387525245613722,-0.12297732346446111,-0.20255366099124547
1971,1.4626716064484147,-0.21067317414135386,3.7131704842075184,-2.250498877759104,-0.4425304390142321,-0.16672366961064122,-0.04394950453071264,-0.19479639129395493
1972,1.8251537127509054,-1.8468087740614785,3.7149405707782743,-1.889786858027369,-0.40681524670624675,-0.15947758051943633,-1.687331193542042,-0.18939832125242123
1973,4.598367095585489,1.3359069880571937,3.716617524803495,0.8817495707819942,-0.3798521435105969,-0.15213034703507972,1.4880373350922733,-0.18129155528287266
1974,8.275941439202965,0.06910722407526575,3.7182011779319732,4.557740261270991,-0.33847174672722313,-0.14467533101013091,0.21378255508539667,-0.151006950817358
1975,2.451285646423629,1.0058479917135432,3.719691361812503,-1.2684057153888744,-0.25064370473467074,-0.13710589429714204,1.1429538860106851,-0.0960560177320303
1976,2.047861212683899,-1.6730084468381825,3.7210879080938772,-1.6732266954099781,-0.12914070223163288,-0.1294153987486727,-1.5435930480895097,-0.034105978191913536
1977,3.9609217737262434,-0.1375361293294049,3.7223906484248896,0.23853112530135379,-0.0068837275646828925,-0.12159720621727999,-0.015938923112124914,0.013420619929377585
1978,4.78465122017306,-0.26961963534385636,3.7235994144543323,1.0610518057187281,0.09342526978470773,-0.11364467855552357,-0.15597495678833279,0.032713170242156434
1979,3.934082173897568,-0.033783867636353736,3.7247140378309997,0.20936813606656823,0.1664713334128657,-0.10555117761595528,0.07176730997960154,0.024387576898185825
1980,3.8300876113316886,-0.8450059902790202,3.725734350203685,0.1043532611280038,0.22359865742286575,-0.09731006525113489,-0.7476959250278854,0.006850869220786484
1981,5.391594227481494,0.4639099780916943,3.7266601832211808,1.6649340442603129,0.26368021888334153,-0.08891470331361939,0.5528246814053137,0.004416298469542942
1982,3.2039827028569303,1.1465806397168385,3.727491368532281,-0.5235086656753505,0.30781279328298206,-0.08035845365596889,1.2269390933728075,0.03504294422851126
1983,6.8772655015362005,2.719988118950159,3.728227737785778,3.1490377637504223,0.35712948310736786,-0.0716346781307346,2.7916227970808936,0.10153624426612072
1984,3.73892173132744,-1.2835224814036392,3.7288691226304667,0.01005260869697322,0.4032433223524388,-0.06273673859047652,-1.2207857428131628,0.1907531892583007
1985,3.7660294173533524,-0.921793646969421,3.7294153547151385,0.03661406263821387,0.4413558117755885,-0.05365799688775169,-0.8681356500816693,0.2789773481303428
1986,3.121887307936996,0.4018183743477859,3.729866265688588,-0.6079789577515919,0.4792803892784169,-0.044391814875120394,0.4462101892229063,0.3537155320699916
1987,1.5711708081092783,-1.4980973351458093,3.7302216871996077,-2.159050879090329,0.5157268957938166,-0.034931554405133514,-1.4631657807406757,0.41850270340327983
1988,6.718676554995814,0.47994770890800836,3.7304814508969915,2.9881951040988226,0.5397869738099892,-0.02527057733035115,0.5052182862383595,0.47781026944617383
1989,3.5157856889695687,1.8042149682545576,3.730645388429532,-0.21485969945996342,0.5458851815603545,-0.01540224550333047,1.819617213757888,0.5351117771858876
1990,6.600105805952489,2.6140891726652837,3.7307133314460232,2.8693924745064656,0.5517418793857335,-0.005319920776631848,2.6194090934419156,0.5966044886103509
1991,2.1533056253301646,0.06543165074806767,3.7306851115952577,-1.5773794862650932,0.576614391068295,0.004983034997194324,0.06044861575087335,0.6668749026297308
1992,4.958037168832804,1.6186890004849503,3.7305605605260292,1.2274766083067745,0.6215464393854737,0.015513259965587445,1.603175740519363,0.7372961149566707
1993,5.148549465681819,0.05310693543202581,3.7303395098871306,1.4182099557946888,0.6739120635388983,0.02627739227599074,0.02682954315603507,0.7865874599632832
1994,6.2637892703252405,1.4544738695782597,3.730021791327356,2.5337674789978846,0.7026691308003898,0.03728207007584322,1.4171917995024166,0.7922759978030103
