time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1973,6.773603279186016,2.1195188826151363,4.623646485782951,2.1499567934030654,-0.3850252312429283,-0.24136646191855993,2.3608853445336964,-0.2876329550753638
1974,9.016243385583481,0.10964391058816003,4.636111779365768,4.380131606217713,-0.29553407275115096,-0.22953850729571834,0.3391824178838784,-0.2395841076698287
1975,3.9454056792829495,1.5958549738390135,4.648488948060453,-0.7030832687775033,-0.15152226068217378,-0.2175290154767764,1.81338398931579,-0.1524002383338798
1976,2.0326154999002064,-2.6543561981100563,4.660776824209768,-2.628161324309562,0.022944409408844638,-0.2053274545317636,-2.4490287435782925,-0.05411174987035059
1977,5.1917545092247614,-0.2182116163486906,4.672974240156486,0.5187802690682757,0.1835070088777592,-0.19292329253070506,-0.025288323817985542,0.021292842698618215
1978,6.087905924003624,-0.42777222766548256,4.685080028243371,1.4028258957602526,0.29839830176032,-0.18030599754363041,-0.24746623012185215,0.05190195324847965
1979,4.507499492602069,-0.05360069677242868,4.697093020813202,-0.18959352821113296,0.36099313361240537,-0.16746503764055687,0.11386434086812819,0.03869276094745442
1980,4.740803868583927,-1.3406668041492482,4.709012050208745,0.03179181837518197,0.39508579593090404,-0.15438988089151373,-1.1862769232577346,0.010869429388117545
1981,6.809126499512488,0.7360287558858283,4.72083594877277,2.0882905507397185,0.4197998884545024,-0.14106999536652642,0.8770987512523547,0.007006796192510047
1982,4.472361566503427,1.8191381121937351,4.732563548848042,-0.2602019823446158,0.4718983707923953,-0.1274948491356247,1.9466329613293598,0.05559831834010863
1983,10.074189659710528,4.315469737146753,4.744193682777341,5.329995976933187,0.5530323536813856,-0.11365391026882532,4.429123647415578,0.16109503798979177
1984,4.520172335019122,-2.036406845623581,4.755725182903432,-0.23555284788430964,0.6386119155864162,-0.09953664683615782,-1.936870198787423,0.3026445629572031
1985,5.331154483807758,-1.4624963100669948,4.767156881569085,0.5639976022386728,0.7056058942989025,-0.08513252690764761,-1.377363783159347,0.4426189566116621
1986,3.95625859479703,0.6375156649568988,4.778487611117066,-0.8222290163200365,0.7585906489940588,-0.07043101855332501,0.7079466835102238,0.5611968168434571
1987,2.5752255301437343,-2.37684630608506,4.789716203890154,-2.2144906737464196,0.8008959153703115,-0.055421589843205554,-2.3214247162418546,0.6639866324666766
1988,8.688806430962448,0.7614738457037289,4.800841492231114,3.8879649387313338,0.8271714332124415,-0.040093708847319554,0.8015675545510484,0.7580826340847442
1989,5.680428254113408,2.8625254061091003,4.8118623084827155,0.8685659456306922,0.8332851536161714,-0.02443684363569254,2.886962249744793,0.8489958703672098
1990,9.864617085630902,4.147452937843783,4.822777484987726,5.0418396006431765,0.8437998748800746,-0.00844046227835471,4.155893400122138,0.9465587727043354
1991,3.190719616101343,0.10381233163762059,4.8335858540889225,-1.6428662379875796,0.8809543325652932,0.007905967154678728,0.09590636448294186,1.0580481733397515
1992,6.307075339033598,2.568174230901164,4.844286248129071,1.4627890909045265,0.9400915893558581,0.024612976593377134,2.543561254307787,1.169776827054471
1993,5.851591131169329,0.08425822564915164,4.854877499450943,0.9967136317183858,0.9945809740270798,0.04169109796771531,0.042567127681436334,1.247981325889352
1994,7.863024338761011,2.307634332630233,4.865358440397303,2.9976658983637074,1.0008359610494786,0.05915086320766216,2.248483469422571,1.2570066274062668
1995,4.978814202116784,1.62829003774686,4.8757279033109295,0.10308629880585407,0.933581196934623,0.07700280424320338,1.5512872335036567,1.1902217151292211
1996,-0.9491984595131214,-5.048818356473277,4.885984720534589,-5.835183180047711,0.7995118543144455,0.09525745300430866,-5.144075809477586,1.0671713435616124
1997,3.527196403881643,0.2070778128828247,4.896127724411051,-1.3689313205294082,0.6330644821718331,0.11392534142095201,0.0931524714618727,0.9092819207053626
1998,8.090542318348202,1.4233432053620207,4.906155747283082,3.1843865710651205,0.4784301406535534,0.1330170014231018,1.290326203938919,0.746257971536566
1999,6.686479102574516,1.5899738908227785,4.916067621493459,1.770411481081057,0.35871470737543676,0.15254296494074537,1.4374309258820333,0.6083170510483271
2000,6.98918964246926,2.1435283545249866,4.925862179384949,2.0633274630843106,0.27557680872256074,0.1725137639038511,1.9710145906211354,0.49600146218486785
2001,3.9005501713282307,-0.3586051469389795,4.935538253300322,-1.0349880819720916,0.20003194736990143,0.19293993024239364,-0.5515450771813731,0.3864823485717572
2002,3.768214662543784,-1.141759467791215,4.945094675582345,-1.176880013038561,0.12073567950361601,0.21383199588634072,-1.355591463677556,0.27321759067056495
2003,1.4714339802551493,-1.1062155485514111,4.9545302785737935,-3.483096298318644,0.03936847827102897,0.23520049276568056,-1.3414160413170917,0.1636639096600341
