time,NearestPointAverage2,PressureDifference,NearestPointAverage2_trend,NearestPointAverage2_dt,NearestPointAverage2_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
2011,3.9730045161923724,0.8854635495133137,2.956313455246945,1.0166910609454272,-0.18418599535457092,0.23155347895682832,0.6539100705564854,-0.09198698841038556
2012,2.9456093811979507,0.2128621158374043,2.954236856985769,-0.008627475787818195,-0.18415008752421366,0.24580472922543173,-0.032942613388027425,-0.09389812143982575
2013,0.8847747871530653,-0.21690946497712715,2.952066712145941,-2.067291924992876,-0.17686479089299625,0.26037326126115923,-0.4772827262382864,-0.08751251750555487
2014,2.0517565829506905,-1.0470236139734719,2.9498027013816523,-0.8980461184309618,-0.16518437915980946,0.2752648190885524,-1.3222884330620244,-0.08818517153340724
2015,4.498495619807889,1.9261706329457366,2.94744450534709,1.5510511144607988,-0.15133573377809953,0.29048514673216697,1.6356854862135697,-0.09139413504601854
2016,2.1468532507200218,-0.17041702483623597,2.9449918046964445,-0.7981385539764227,-0.1345623844624762,0.30603998821654443,-0.47645701305278043,-0.09413634751345579
2017,4.110533140735604,1.2357497971252986,2.942444280083905,1.1680888606516988,-0.11516464984938045,0.3219350875662311,0.9138147095590675,-0.0957015029677969
2018,1.1999468815308125,-1.3299201225659336,2.939801612163662,-1.7398547306328496,-0.09342408823827071,0.3381761888057677,-1.6680963113717013,-0.09591700529209833
2019,2.6879013724827177,0.42183510462403706,2.937063481589903,-0.24916210910718517,-0.06992877084672922,0.3547690359597113,0.06706606866432574,-0.09510732128610869
2020,4.306385979112521,1.902411430086313,2.9342295690168183,1.372156410095703,-0.044475870061230854,0.3717193730526026,1.5306920570337104,-0.09318158657323286
2021,1.859964666484439,-0.2575161025914118,2.9312995550985974,-1.0713348886141585,-0.016838899307638322,0.3890329441089879,-0.6465490467003997,-0.09027631411744722
2022,3.5125823724830956,0.24572001342829874,2.92827312048943,0.5843092519936657,0.012574934868646248,0.4067154931534077,-0.16099547972510897,-0.08708706202883527
