time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1918,4.022531691992619,-0.16569599348820085,3.5489239973108964,0.47360769468172226,0.4427272179165498,-0.8228651094958201,0.6571691160076193,0.6659834919402948
1919,2.5982727812121733,-0.41437755725284176,3.5618721338500388,-0.9635993526378654,0.3978228195819902,-0.8067183932904654,0.3923408360376236,0.6926369930453317
1920,2.1273836441194423,-0.9079052087266053,3.574767940140562,-1.4473842960211196,0.3267419887351355,-0.7909272107187693,-0.11697799800783604,0.6949627140731754
1921,4.5442860667387155,1.1264669697938032,3.5876103638149672,0.9566757029237483,0.22644679326732958,-0.775482146953232,1.9019491167470353,0.670834346159854
1922,1.9721310153224323,0.41404959182139883,3.6003983525057697,-1.6282673371833374,0.10669936075231588,-0.7603737871663383,1.1744233789877372,0.6230666365562566
1923,5.607044375966199,1.0852935803269657,3.6131308538454716,1.9939135221207271,-0.015889918684636878,-0.7455927165305885,1.830886296857554,0.5653551199624999
1924,1.9650825872448305,-1.6628696117761368,3.625806815466578,-1.6607242282217476,-0.11383505110873211,-0.7311295202184774,-0.9317400915576594,0.504142221825407
1925,5.246632623744017,1.379322958660185,3.6384251850015916,1.6082074387424257,-0.17829253419065436,-0.716974783402505,2.09629774206269,0.433388577053162
1926,2.5980622651969805,-0.9264582091796374,3.650984910083027,-1.0529226448860465,-0.2105857787740028,-0.7031190912551567,-0.2233391179244807,0.3621589069195603
1927,3.979963393637459,-0.8109122630889618,3.6634849383433856,0.3164784552940736,-0.2191645370650933,-0.6895530289489323,-0.12135923414002947,0.2898116000664095
1928,3.998095474481248,-0.0743581451043332,3.675924217415174,0.32217125706607375,-0.21805073628992097,-0.676267181656327,0.6019090365519939,0.20971301281613322
1929,2.5055685658999782,-1.5096289638036888,3.6883016949308938,-1.1827331290309155,-0.22257346307670298,-0.6632521345498401,-0.8463768292538487,0.11528356526999894
1930,3.166848140193662,-1.0831329461783274,3.7006163185230596,-0.5337681783293977,-0.22683236209116095,-0.6504984728019579,-0.4326344733763695,0.0187052765272585
1931,3.6604991670918823,-0.7383414882400602,3.712867035824173,-0.05236786873229082,-0.2330745953144544,-0.6379967815851798,-0.10034470665488038,-0.07333370224878356
1932,3.850486552552603,0.6637034041674424,3.725052794466741,0.12543375808586177,-0.24877946550932836,-0.6257376460720009,1.2894410502394433,-0.1694465542264589
1933,-0.11755307644472804,-3.1488043932512344,3.737172542083265,-3.854725618527993,-0.2783839182643634,-0.6137116514349201,-2.5350927418163143,-0.2805458719520643
1934,4.483222994991597,0.5703586206381054,3.749225226306259,0.7339977686853381,-0.3244756699974033,-0.6019093828464246,1.1722680034845299,-0.40605182296173253
1935,5.225103657096423,0.024739852507826725,3.761209794768226,1.4638938623281974,-0.3530346744570587,-0.5903214254790133,0.6150612779868401,-0.5186568120235564
1936,3.719342560444202,-1.227409283835695,3.773125195101671,-0.05378263465746924,-0.34044043639384153,-0.5789383645051814,-0.6484709193305135,-0.6040693104010105
1937,1.9775651528861702,-3.732688724815802,3.784970374939097,-1.8074052220529269,-0.28470429089983923,-0.5677507850974275,-3.1649379397183743,-0.6616055508630645
1938,6.334831731672675,1.5244645083579884,3.7967442819130177,2.538087449759657,-0.21296448740078228,-0.5567492724282392,2.0812137807862277,-0.7090591607536012
1939,1.7389488765903738,-2.102254612889482,3.808445863655935,-2.0694969870655613,-0.15968218068676684,-0.5459244116701155,-1.5563302012193665,-0.7621579673029221
1940,3.391800862176376,-2.1030573869475147,3.8200740678003555,-0.4282732056239795,-0.13894504263214563,-0.5352667879955513,-1.5677905989519634,-0.8057445485300931
1941,2.2951412946283276,-2.8217542419961763,3.8316278419787815,-1.5364865473504539,-0.1392199360493544,-0.5247669865770449,-2.2969872554191313,-0.8167652610115791
1942,2.0114200328617464,-2.681946679928728,3.8431061338237265,-1.83168610096198,-0.14517011426120277,-0.5144155925870846,-2.1675310873416436,-0.7870288407032231
1943,6.300345072145637,1.885926907568496,3.8545078909676924,2.4458371811779447,-0.1507906296356653,-0.504203191198169,2.390130098766665,-0.7218136271483453
1944,6.652534970143946,-0.3117116749382305,3.865832061043186,2.7867029091007596,-0.13926466768348753,-0.494120367582793,0.1824086926445625,-0.6139110410399522
1945,4.5054656942728135,-0.7667953687425436,3.87707759168271,0.6283881025901037,-0.10965035806175229,-0.48415770691345483,-0.2826376618290888,-0.4784056250061974
